"id";"wind_direction";"spot";"wind_speed";"fact_texture";"date";"description";"flat_probability";"frizzy_probability";"stirred_probability";"restless_probability"
201;"Sul";"Canal da Barra";"Vento Moderado";"Liso";"2020-06-03 08:00:00";"P(Encrespado|<Canal da Barra, Sul, Vento Moderado>) = 0,00774/0,02480 = 0,31227P(Muito Mexido|<Canal da Barra, Sul, Vento Moderado>) = 0,00000/0,02480 = 0,00000P(Mexido|<Canal da Barra, Sul, Vento Moderado>) = 0,00081/0,02480 = 0,03280P(Liso|<Canal da Barra, Sul, Vento Moderado>) = 0,01624/0,02480 = 0,65492";0.6549237019266747;0.31227448397839674;0.032801814094928494;0.0
202;"Sul";"Canal da Barra";"Vento Moderado";"Liso";"2020-06-04 07:00:00";"P(Encrespado|<Canal da Barra, Sul, Vento Moderado>) = 0,00774/0,02480 = 0,31227P(Muito Mexido|<Canal da Barra, Sul, Vento Moderado>) = 0,00000/0,02480 = 0,00000P(Mexido|<Canal da Barra, Sul, Vento Moderado>) = 0,00081/0,02480 = 0,03280P(Liso|<Canal da Barra, Sul, Vento Moderado>) = 0,01624/0,02480 = 0,65492";0.6549237019266747;0.31227448397839674;0.032801814094928494;0.0
203;"Sul";"Canal da Barra";"Vento Fraco";"Encrespado";"2020-06-04 13:00:00";"P(Encrespado|<Canal da Barra, Sul, Vento Moderado>) = 0,00774/0,02480 = 0,31227P(Muito Mexido|<Canal da Barra, Sul, Vento Moderado>) = 0,00000/0,02480 = 0,00000P(Mexido|<Canal da Barra, Sul, Vento Moderado>) = 0,00081/0,02480 = 0,03280P(Liso|<Canal da Barra, Sul, Vento Moderado>) = 0,01624/0,02480 = 0,65492";0.6549237019266747;0.31227448397839674;0.032801814094928494;0.0
204;"Leste";"Canal da Barra";"Vento Moderado";"Liso";"2020-06-04 17:00:00";"P(Encrespado|<Canal da Barra, Sul, Vento Fraco>) = 0,00262/0,01012 = 0,25894P(Muito Mexido|<Canal da Barra, Sul, Vento Fraco>) = 0,00000/0,01012 = 0,00000P(Mexido|<Canal da Barra, Sul, Vento Fraco>) = 0,00019/0,01012 = 0,01856P(Liso|<Canal da Barra, Sul, Vento Fraco>) = 0,00731/0,01012 = 0,72251";0.722506002731642;0.2589367308309024;0.018557266437455606;0.0
205;"Nordeste";"Canal da Barra";"Vento Fresco";"Liso";"2020-06-05 07:00:00";"P(Encrespado|<Canal da Barra, Leste, Vento Moderado>) = 0,00175/0,00500 = 0,34948P(Muito Mexido|<Canal da Barra, Leste, Vento Moderado>) = 0,00012/0,00500 = 0,02423P(Mexido|<Canal da Barra, Leste, Vento Moderado>) = 0,00081/0,00500 = 0,16257P(Liso|<Canal da Barra, Leste, Vento Moderado>) = 0,00232/0,00500 = 0,46371";0.4637112974522709;0.3494844479146615;0.16257466647794827;0.02422958815511936
206;"Nordeste";"Canal da Barra";"Vento Fresco";"Encrespado";"2020-06-05 09:00:00";"P(Encrespado|<Canal da Barra, Nordeste, Vento Fresco>) = 0,00342/0,00732 = 0,46699P(Muito Mexido|<Canal da Barra, Nordeste, Vento Fresco>) = 0,00000/0,00732 = 0,00000P(Mexido|<Canal da Barra, Nordeste, Vento Fresco>) = 0,00350/0,00732 = 0,47845P(Liso|<Canal da Barra, Nordeste, Vento Fresco>) = 0,00040/0,00732 = 0,05456";0.05456006193039602;0.46699106552520936;0.47844887254439455;0.0
207;"Nordeste";"Canal da Barra";"Vento Fresco";"Encrespado";"2020-06-05 15:00:00";"P(Encrespado|<Canal da Barra, Nordeste, Vento Fresco>) = 0,00342/0,00732 = 0,46699P(Muito Mexido|<Canal da Barra, Nordeste, Vento Fresco>) = 0,00000/0,00732 = 0,00000P(Mexido|<Canal da Barra, Nordeste, Vento Fresco>) = 0,00350/0,00732 = 0,47845P(Liso|<Canal da Barra, Nordeste, Vento Fresco>) = 0,00040/0,00732 = 0,05456";0.05456006193039602;0.46699106552520936;0.47844887254439455;0.0
208;"Oeste";"Canal da Barra";"Vento Moderado";"Encrespado";"2020-06-08 07:00:00";"P(Encrespado|<Canal da Barra, Nordeste, Vento Fresco>) = 0,00342/0,00732 = 0,46699P(Muito Mexido|<Canal da Barra, Nordeste, Vento Fresco>) = 0,00000/0,00732 = 0,00000P(Mexido|<Canal da Barra, Nordeste, Vento Fresco>) = 0,00350/0,00732 = 0,47845P(Liso|<Canal da Barra, Nordeste, Vento Fresco>) = 0,00040/0,00732 = 0,05456";0.05456006193039602;0.46699106552520936;0.47844887254439455;0.0
209;"Oeste";"Canal da Barra";"Vento Moderado";"Encrespado";"2020-06-08 08:00:00";"P(Encrespado|<Canal da Barra, Oeste, Vento Moderado>) = 0,00525/0,02124 = 0,24696P(Muito Mexido|<Canal da Barra, Oeste, Vento Moderado>) = 0,00012/0,02124 = 0,00571P(Mexido|<Canal da Barra, Oeste, Vento Moderado>) = 0,00041/0,02124 = 0,01915P(Liso|<Canal da Barra, Oeste, Vento Moderado>) = 0,01547/0,02124 = 0,72818";0.7281820331490866;0.2469634312461521;0.01914725042686157;0.005707285177899682
210;"Oeste";"Canal da Barra";"Vento Moderado";"Liso";"2020-06-08 11:00:00";"P(Encrespado|<Canal da Barra, Oeste, Vento Moderado>) = 0,00525/0,02124 = 0,24696P(Muito Mexido|<Canal da Barra, Oeste, Vento Moderado>) = 0,00012/0,02124 = 0,00571P(Mexido|<Canal da Barra, Oeste, Vento Moderado>) = 0,00041/0,02124 = 0,01915P(Liso|<Canal da Barra, Oeste, Vento Moderado>) = 0,01547/0,02124 = 0,72818";0.7281820331490866;0.2469634312461521;0.01914725042686157;0.005707285177899682
211;"Sudeste";"Canal da Barra";"Vento Fraco";"Encrespado";"2020-06-08 17:00:00";"P(Encrespado|<Canal da Barra, Oeste, Vento Moderado>) = 0,00525/0,02124 = 0,24696P(Muito Mexido|<Canal da Barra, Oeste, Vento Moderado>) = 0,00012/0,02124 = 0,00571P(Mexido|<Canal da Barra, Oeste, Vento Moderado>) = 0,00041/0,02124 = 0,01915P(Liso|<Canal da Barra, Oeste, Vento Moderado>) = 0,01547/0,02124 = 0,72818";0.7281820331490866;0.2469634312461521;0.01914725042686157;0.005707285177899682
212;"Noroeste";"Canal da Barra";"Vento Moderado";"Encrespado";"2020-06-09 07:00:00";"P(Encrespado|<Canal da Barra, Sudeste, Vento Fraco>) = 0,00093/0,00292 = 0,31852P(Muito Mexido|<Canal da Barra, Sudeste, Vento Fraco>) = 0,00000/0,00292 = 0,00000P(Mexido|<Canal da Barra, Sudeste, Vento Fraco>) = 0,00042/0,00292 = 0,14475P(Liso|<Canal da Barra, Sudeste, Vento Fraco>) = 0,00157/0,00292 = 0,53673";0.5367265571132851;0.3185246578096393;0.14474878507707553;0.0
213;"Noroeste";"Canal da Barra";"Vento Moderado";"Encrespado";"2020-06-09 09:00:00";"P(Encrespado|<Canal da Barra, Noroeste, Vento Moderado>) = 0,01199/0,02680 = 0,44743P(Muito Mexido|<Canal da Barra, Noroeste, Vento Moderado>) = 0,00036/0,02680 = 0,01357P(Mexido|<Canal da Barra, Noroeste, Vento Moderado>) = 0,00671/0,02680 = 0,25041P(Liso|<Canal da Barra, Noroeste, Vento Moderado>) = 0,00773/0,02680 = 0,28859";0.2885877130653701;0.4474272865984212;0.25041378625245175;0.013571214083757038
214;"Noroeste";"Canal da Barra";"Vento Moderado";"Encrespado";"2020-06-09 10:00:00";"P(Encrespado|<Canal da Barra, Noroeste, Vento Moderado>) = 0,01199/0,02680 = 0,44743P(Muito Mexido|<Canal da Barra, Noroeste, Vento Moderado>) = 0,00036/0,02680 = 0,01357P(Mexido|<Canal da Barra, Noroeste, Vento Moderado>) = 0,00671/0,02680 = 0,25041P(Liso|<Canal da Barra, Noroeste, Vento Moderado>) = 0,00773/0,02680 = 0,28859";0.2885877130653701;0.4474272865984212;0.25041378625245175;0.013571214083757038
