idhourforecast,iddayforecast,time,temperature,windspeed,winddirdegree,preciptation,humidity,pressure,cloundover,heatIndex,dewpoint,windchill,windgust,feelslike,sigheight,swellheight,swelldir,period,watertemp
9864,724,1000,22,15,351,0.1,67,1019,19,25,16,22,28,22,1.1,0.8,80,10.8,-2
9865,724,1100,23,15,349,0.1,64,1018,21,25,15,23,23,25,1.1,0.7,80,10.8,-2
9866,724,1200,23,16,348,0,61,1018,23,25,15,23,19,25,1.1,0.7,80,10.8,-2
9867,724,1300,23,17,351,0,61,1017,17,25,15,23,20,25,1.1,0.7,83,10.8,-2
9868,724,1400,23,19,354,0,61,1016,12,25,15,23,22,25,1.1,0.7,87,10.8,-2
9869,724,1500,23,20,356,0,61,1015,7,25,15,23,23,25,1.1,0.7,90,10.8,-2
9870,724,1600,23,21,240,0,63,1015,7,25,15,23,23,25,1.1,0.7,90,10.8,-2
9871,724,1700,22,22,123,0,65,1015,7,25,15,22,23,25,1.1,0.8,90,10.7,-2
9872,724,1800,22,23,6,0,67,1014,7,25,15,22,24,22,1.1,0.8,90,10.7,-2
9873,724,1900,21,23,8,0,70,1014,11,23,16,21,28,21,1.1,0.8,90,10.7,-2
9874,724,2000,21,23,10,0,72,1014,15,22,16,21,33,21,1.1,0.7,90,10.7,-2
9875,724,2100,21,23,12,0,75,1015,19,21,16,21,38,21,1.1,0.7,90,10.7,-2
9876,724,2200,20,24,10,0,76,1014,40,20,16,20,38,20,1.1,0.7,90,10.6,-2
9877,724,2300,20,24,8,0,76,1014,60,20,16,20,39,20,1.1,0.8,90,10.5,-2
9878,725,0,21,26,11,0.1,81,1013,93,21,17,21,37,21,1.1,0.8,90,10.5,23
9879,725,100,21,27,10,0.3,82,1012,95,21,18,21,41,21,1.1,0.8,90,10.4,23
9880,725,200,21,29,9,0.4,83,1012,98,21,18,21,44,21,1.1,0.8,90,10.2,23
9881,725,300,21,30,8,0.6,84,1011,100,21,18,21,48,21,1.1,0.8,90,10.1,23
9882,725,400,20,30,7,4.2,88,1011,90,20,18,20,50,20,1.1,0.8,90,10.1,23
9883,725,500,20,31,5,7.8,91,1011,80,20,18,20,51,20,1.1,0.9,90,10,23
9884,725,600,19,31,4,11.4,94,1011,70,19,18,19,53,19,1.1,0.9,90,10,23
9885,725,700,20,30,113,11.6,90,1011,70,20,18,20,51,20,1.1,0.9,90,10,23
9886,725,800,20,27,222,11.7,87,1011,70,20,18,20,49,20,1,0.9,90,9.9,23
9887,725,900,21,26,332,11.9,83,1011,70,21,18,21,47,21,1,0.9,90,9.9,23
9888,725,1000,22,26,336,7.9,78,1010,58,22,18,22,48,22,1,0.9,63,8.4,23
9889,725,1100,23,27,340,4,73,1009,45,24,18,23,49,24,1,0.9,37,6.8,23
9890,725,1200,24,28,344,0,68,1009,33,25,18,24,49,25,1,0.9,10,5.3,23
9891,725,1300,24,28,343,0,67,1008,31,26,18,24,46,26,1,0.9,10,5.4,23
9892,725,1400,25,29,343,0,66,1007,29,26,18,25,43,26,1.1,1,10,5.6,23
9893,725,1500,25,30,343,0,65,1006,27,26,18,25,40,26,1.1,1,10,5.7,23
9894,725,1600,24,28,344,0,72,1006,43,26,18,24,43,26,1.1,1,10,5.8,23
9895,725,1700,23,27,345,0.1,79,1007,58,25,19,23,45,25,1.1,1,10,5.9,23
9896,725,1800,22,26,346,0.1,86,1007,73,24,19,22,48,22,1.1,1,10,6,23
9897,725,1900,21,23,338,0.1,75,1008,76,23,16,21,39,21,1.1,1,10,6,23
9898,725,2000,21,20,330,0.2,65,1009,80,22,13,21,30,21,1,0.9,10,6.1,23
9899,725,2100,20,17,322,0.2,54,1010,83,20,11,20,21,20,1,0.9,10,6.1,23
9900,725,2200,20,18,286,0.1,56,1011,55,20,11,20,26,20,1,0.9,13,6.1,23
9901,725,2300,19,20,250,0.1,58,1011,28,19,11,19,31,19,1,0.8,17,6.2,23
9902,726,0,21,26,11,0.1,81,1013,93,21,17,21,37,21,1.1,0.8,90,10.5,23
9903,726,100,21,27,10,0.3,82,1012,95,21,18,21,41,21,1.1,0.8,90,10.4,23
9904,726,200,21,29,9,0.4,83,1012,98,21,18,21,44,21,1.1,0.8,90,10.2,23
9905,726,300,21,30,8,0.6,84,1011,100,21,18,21,48,21,1.1,0.8,90,10.1,23
9906,726,400,20,30,7,4.2,88,1011,90,20,18,20,50,20,1.1,0.8,90,10.1,23
9907,726,500,20,31,5,7.8,91,1011,80,20,18,20,51,20,1.1,0.9,90,10,23
9908,726,600,19,31,4,11.4,94,1011,70,19,18,19,53,19,1.1,0.9,90,10,23
9909,726,700,20,30,113,11.6,90,1011,70,20,18,20,51,20,1.1,0.9,90,10,23
9910,726,800,20,27,222,11.7,87,1011,70,20,18,20,49,20,1,0.9,90,9.9,23
9911,726,900,21,26,332,11.9,83,1011,70,21,18,21,47,21,1,0.9,90,9.9,23
9912,726,1000,22,26,336,7.9,78,1010,58,22,18,22,48,22,1,0.9,63,8.4,23
9913,726,1100,23,27,340,4,73,1009,45,24,18,23,49,24,1,0.9,37,6.8,23
9914,726,1200,24,28,344,0,68,1009,33,25,18,24,49,25,1,0.9,10,5.3,23
9915,726,1300,24,28,343,0,67,1008,31,26,18,24,46,26,1,0.9,10,5.4,23
9916,726,1400,25,29,343,0,66,1007,29,26,18,25,43,26,1.1,1,10,5.6,23
9917,726,1500,25,30,343,0,65,1006,27,26,18,25,40,26,1.1,1,10,5.7,23
9918,726,1600,24,28,344,0,72,1006,43,26,18,24,43,26,1.1,1,10,5.8,23
9919,726,1700,23,27,345,0.1,79,1007,58,25,19,23,45,25,1.1,1,10,5.9,23
9920,726,1800,22,26,346,0.1,86,1007,73,24,19,22,48,22,1.1,1,10,6,23
9921,726,1900,21,23,338,0.1,75,1008,76,23,16,21,39,21,1.1,1,10,6,23
9922,726,2000,21,20,330,0.2,65,1009,80,22,13,21,30,21,1,0.9,10,6.1,23
9923,726,2100,20,17,322,0.2,54,1010,83,20,11,20,21,20,1,0.9,10,6.1,23
9924,726,2200,20,18,286,0.1,56,1011,55,20,11,20,26,20,1,0.9,13,6.1,23
9925,726,2300,19,20,250,0.1,58,1011,28,19,11,19,31,19,1,0.8,17,6.2,23
9926,727,0,21,26,11,0.1,81,1013,93,21,17,21,37,21,1.1,0.8,90,10.5,23
9927,727,100,21,27,10,0.3,82,1012,95,21,18,21,41,21,1.1,0.8,90,10.4,23
9928,727,200,21,29,9,0.4,83,1012,98,21,18,21,44,21,1.1,0.8,90,10.2,23
9929,727,300,21,30,8,0.6,84,1011,100,21,18,21,48,21,1.1,0.8,90,10.1,23
9930,727,400,20,30,7,4.2,88,1011,90,20,18,20,50,20,1.1,0.8,90,10.1,23
9931,727,500,20,31,5,7.8,91,1011,80,20,18,20,51,20,1.1,0.9,90,10,23
9932,727,600,19,31,4,11.4,94,1011,70,19,18,19,53,19,1.1,0.9,90,10,23
9933,727,700,20,30,113,11.6,90,1011,70,20,18,20,51,20,1.1,0.9,90,10,23
9934,727,800,20,27,222,11.7,87,1011,70,20,18,20,49,20,1,0.9,90,9.9,23
9935,727,900,21,26,332,11.9,83,1011,70,21,18,21,47,21,1,0.9,90,9.9,23
9936,727,1000,22,26,336,7.9,78,1010,58,22,18,22,48,22,1,0.9,63,8.4,23
9937,727,1100,23,27,340,4,73,1009,45,24,18,23,49,24,1,0.9,37,6.8,23
9938,727,1200,24,28,344,0,68,1009,33,25,18,24,49,25,1,0.9,10,5.3,23
9939,727,1300,24,28,343,0,67,1008,31,26,18,24,46,26,1,0.9,10,5.4,23
9940,727,1400,25,29,343,0,66,1007,29,26,18,25,43,26,1.1,1,10,5.6,23
9941,727,1500,25,30,343,0,65,1006,27,26,18,25,40,26,1.1,1,10,5.7,23
9942,727,1600,24,28,344,0,72,1006,43,26,18,24,43,26,1.1,1,10,5.8,23
9943,727,1700,23,27,345,0.1,79,1007,58,25,19,23,45,25,1.1,1,10,5.9,23
9944,727,1800,22,26,346,0.1,86,1007,73,24,19,22,48,22,1.1,1,10,6,23
9945,727,1900,21,23,338,0.1,75,1008,76,23,16,21,39,21,1.1,1,10,6,23
9946,727,2000,21,20,330,0.2,65,1009,80,22,13,21,30,21,1,0.9,10,6.1,23
9947,727,2100,20,17,322,0.2,54,1010,83,20,11,20,21,20,1,0.9,10,6.1,23
9948,727,2200,20,18,286,0.1,56,1011,55,20,11,20,26,20,1,0.9,13,6.1,23
9949,727,2300,19,20,250,0.1,58,1011,28,19,11,19,31,19,1,0.8,17,6.2,23
9950,728,0,21,26,11,0.1,81,1013,93,21,17,21,37,21,1.1,0.8,90,10.5,23
9951,728,100,21,27,10,0.3,82,1012,95,21,18,21,41,21,1.1,0.8,90,10.4,23
9952,728,200,21,29,9,0.4,83,1012,98,21,18,21,44,21,1.1,0.8,90,10.2,23
9953,728,300,21,30,8,0.6,84,1011,100,21,18,21,48,21,1.1,0.8,90,10.1,23
9954,728,400,20,30,7,4.2,88,1011,90,20,18,20,50,20,1.1,0.8,90,10.1,23
9955,728,500,20,31,5,7.8,91,1011,80,20,18,20,51,20,1.1,0.9,90,10,23
9956,728,600,19,31,4,11.4,94,1011,70,19,18,19,53,19,1.1,0.9,90,10,23
9957,728,700,20,30,113,11.6,90,1011,70,20,18,20,51,20,1.1,0.9,90,10,23
9958,728,800,20,27,222,11.7,87,1011,70,20,18,20,49,20,1,0.9,90,9.9,23
9959,728,900,21,26,332,11.9,83,1011,70,21,18,21,47,21,1,0.9,90,9.9,23
9960,728,1000,22,26,336,7.9,78,1010,58,22,18,22,48,22,1,0.9,63,8.4,23
9961,728,1100,23,27,340,4,73,1009,45,24,18,23,49,24,1,0.9,37,6.8,23
9962,728,1200,24,28,344,0,68,1009,33,25,18,24,49,25,1,0.9,10,5.3,23
9963,728,1300,24,28,343,0,67,1008,31,26,18,24,46,26,1,0.9,10,5.4,23
9964,728,1400,25,29,343,0,66,1007,29,26,18,25,43,26,1.1,1,10,5.6,23
9965,728,1500,25,30,343,0,65,1006,27,26,18,25,40,26,1.1,1,10,5.7,23
9966,728,1600,24,28,344,0,72,1006,43,26,18,24,43,26,1.1,1,10,5.8,23
9967,728,1700,23,27,345,0.1,79,1007,58,25,19,23,45,25,1.1,1,10,5.9,23
9968,728,1800,22,26,346,0.1,86,1007,73,24,19,22,48,22,1.1,1,10,6,23
9969,728,1900,21,23,338,0.1,75,1008,76,23,16,21,39,21,1.1,1,10,6,23
9970,728,2000,21,20,330,0.2,65,1009,80,22,13,21,30,21,1,0.9,10,6.1,23
9971,728,2100,20,17,322,0.2,54,1010,83,20,11,20,21,20,1,0.9,10,6.1,23
9972,728,2200,20,18,286,0.1,56,1011,55,20,11,20,26,20,1,0.9,13,6.1,23
9973,728,2300,19,20,250,0.1,58,1011,28,19,11,19,31,19,1,0.8,17,6.2,23
9974,729,0,21,26,11,0.1,81,1013,93,21,17,21,37,21,1.1,0.8,90,10.5,23
9975,729,100,21,27,10,0.3,82,1012,95,21,18,21,41,21,1.1,0.8,90,10.4,23
9976,729,200,21,29,9,0.4,83,1012,98,21,18,21,44,21,1.1,0.8,90,10.2,23
9977,729,300,21,30,8,0.6,84,1011,100,21,18,21,48,21,1.1,0.8,90,10.1,23
9978,729,400,20,30,7,4.2,88,1011,90,20,18,20,50,20,1.1,0.8,90,10.1,23
9979,729,500,20,31,5,7.8,91,1011,80,20,18,20,51,20,1.1,0.9,90,10,23
9980,729,600,19,31,4,11.4,94,1011,70,19,18,19,53,19,1.1,0.9,90,10,23
9981,729,700,20,30,113,11.6,90,1011,70,20,18,20,51,20,1.1,0.9,90,10,23
9982,729,800,20,27,222,11.7,87,1011,70,20,18,20,49,20,1,0.9,90,9.9,23
9983,729,900,21,26,332,11.9,83,1011,70,21,18,21,47,21,1,0.9,90,9.9,23
9984,729,1000,22,26,336,7.9,78,1010,58,22,18,22,48,22,1,0.9,63,8.4,23
9985,729,1100,23,27,340,4,73,1009,45,24,18,23,49,24,1,0.9,37,6.8,23
9986,729,1200,24,28,344,0,68,1009,33,25,18,24,49,25,1,0.9,10,5.3,23
9987,729,1300,24,28,343,0,67,1008,31,26,18,24,46,26,1,0.9,10,5.4,23
9988,729,1400,25,29,343,0,66,1007,29,26,18,25,43,26,1.1,1,10,5.6,23
9989,729,1500,25,30,343,0,65,1006,27,26,18,25,40,26,1.1,1,10,5.7,23
9990,729,1600,24,28,344,0,72,1006,43,26,18,24,43,26,1.1,1,10,5.8,23
9991,729,1700,23,27,345,0.1,79,1007,58,25,19,23,45,25,1.1,1,10,5.9,23
9992,729,1800,22,26,346,0.1,86,1007,73,24,19,22,48,22,1.1,1,10,6,23
9993,729,1900,21,23,338,0.1,75,1008,76,23,16,21,39,21,1.1,1,10,6,23
9994,729,2000,21,20,330,0.2,65,1009,80,22,13,21,30,21,1,0.9,10,6.1,23
9995,729,2100,20,17,322,0.2,54,1010,83,20,11,20,21,20,1,0.9,10,6.1,23
9996,729,2200,20,18,286,0.1,56,1011,55,20,11,20,26,20,1,0.9,13,6.1,23
9997,729,2300,19,20,250,0.1,58,1011,28,19,11,19,31,19,1,0.8,17,6.2,23
9998,730,0,21,26,11,0.1,81,1013,93,21,17,21,37,21,1.1,0.8,90,10.5,23
9999,730,100,21,27,10,0.3,82,1012,95,21,18,21,41,21,1.1,0.8,90,10.4,23
10000,730,200,21,29,9,0.4,83,1012,98,21,18,21,44,21,1.1,0.8,90,10.2,23
10001,730,300,21,30,8,0.6,84,1011,100,21,18,21,48,21,1.1,0.8,90,10.1,23
10002,730,400,20,30,7,4.2,88,1011,90,20,18,20,50,20,1.1,0.8,90,10.1,23
10003,730,500,20,31,5,7.8,91,1011,80,20,18,20,51,20,1.1,0.9,90,10,23
10004,730,600,19,31,4,11.4,94,1011,70,19,18,19,53,19,1.1,0.9,90,10,23
10005,730,700,20,30,113,11.6,90,1011,70,20,18,20,51,20,1.1,0.9,90,10,23
10006,730,800,20,27,222,11.7,87,1011,70,20,18,20,49,20,1,0.9,90,9.9,23
10007,730,900,21,26,332,11.9,83,1011,70,21,18,21,47,21,1,0.9,90,9.9,23
10008,730,1000,22,26,336,7.9,78,1010,58,22,18,22,48,22,1,0.9,63,8.4,23
10009,730,1100,23,27,340,4,73,1009,45,24,18,23,49,24,1,0.9,37,6.8,23
10010,730,1200,24,28,344,0,68,1009,33,25,18,24,49,25,1,0.9,10,5.3,23
10011,730,1300,24,28,343,0,67,1008,31,26,18,24,46,26,1,0.9,10,5.4,23
10012,730,1400,25,29,343,0,66,1007,29,26,18,25,43,26,1.1,1,10,5.6,23
10013,730,1500,25,30,343,0,65,1006,27,26,18,25,40,26,1.1,1,10,5.7,23
10014,730,1600,24,28,344,0,72,1006,43,26,18,24,43,26,1.1,1,10,5.8,23
10015,730,1700,23,27,345,0.1,79,1007,58,25,19,23,45,25,1.1,1,10,5.9,23
10016,730,1800,22,26,346,0.1,86,1007,73,24,19,22,48,22,1.1,1,10,6,23
10017,730,1900,21,23,338,0.1,75,1008,76,23,16,21,39,21,1.1,1,10,6,23
10018,730,2000,21,20,330,0.2,65,1009,80,22,13,21,30,21,1,0.9,10,6.1,23
10019,730,2100,20,17,322,0.2,54,1010,83,20,11,20,21,20,1,0.9,10,6.1,23
10020,730,2200,20,18,286,0.1,56,1011,55,20,11,20,26,20,1,0.9,13,6.1,23
10021,730,2300,19,20,250,0.1,58,1011,28,19,11,19,31,19,1,0.8,17,6.2,23
10022,731,0,21,26,11,0.1,81,1013,93,21,17,21,37,21,1.1,0.8,90,10.5,23
10023,731,100,21,27,10,0.3,82,1012,95,21,18,21,41,21,1.1,0.8,90,10.4,23
10024,731,200,21,29,9,0.4,83,1012,98,21,18,21,44,21,1.1,0.8,90,10.2,23
10025,731,300,21,30,8,0.6,84,1011,100,21,18,21,48,21,1.1,0.8,90,10.1,23
10026,731,400,20,30,7,4.2,88,1011,90,20,18,20,50,20,1.1,0.8,90,10.1,23
10027,731,500,20,31,5,7.8,91,1011,80,20,18,20,51,20,1.1,0.9,90,10,23
10028,731,600,19,31,4,11.4,94,1011,70,19,18,19,53,19,1.1,0.9,90,10,23
10029,731,700,20,30,113,11.6,90,1011,70,20,18,20,51,20,1.1,0.9,90,10,23
10030,731,800,20,27,222,11.7,87,1011,70,20,18,20,49,20,1,0.9,90,9.9,23
10031,731,900,21,26,332,11.9,83,1011,70,21,18,21,47,21,1,0.9,90,9.9,23
10032,731,1000,22,26,336,7.9,78,1010,58,22,18,22,48,22,1,0.9,63,8.4,23
10033,731,1100,23,27,340,4,73,1009,45,24,18,23,49,24,1,0.9,37,6.8,23
10034,731,1200,24,28,344,0,68,1009,33,25,18,24,49,25,1,0.9,10,5.3,23
10035,731,1300,24,28,343,0,67,1008,31,26,18,24,46,26,1,0.9,10,5.4,23
10036,731,1400,25,29,343,0,66,1007,29,26,18,25,43,26,1.1,1,10,5.6,23
10037,731,1500,25,30,343,0,65,1006,27,26,18,25,40,26,1.1,1,10,5.7,23
10038,731,1600,24,28,344,0,72,1006,43,26,18,24,43,26,1.1,1,10,5.8,23
10039,731,1700,23,27,345,0.1,79,1007,58,25,19,23,45,25,1.1,1,10,5.9,23
10040,731,1800,22,26,346,0.1,86,1007,73,24,19,22,48,22,1.1,1,10,6,23
10041,731,1900,21,23,338,0.1,75,1008,76,23,16,21,39,21,1.1,1,10,6,23
10042,731,2000,21,20,330,0.2,65,1009,80,22,13,21,30,21,1,0.9,10,6.1,23
10043,731,2100,20,17,322,0.2,54,1010,83,20,11,20,21,20,1,0.9,10,6.1,23
10044,731,2200,20,18,286,0.1,56,1011,55,20,11,20,26,20,1,0.9,13,6.1,23
10045,731,2300,19,20,250,0.1,58,1011,28,19,11,19,31,19,1,0.8,17,6.2,23
10046,732,0,19,21,245,0.1,73,1011,92,19,14,19,42,19,0.9,0.8,30,6.2,24
10047,732,100,18,21,245,0.1,65,1011,62,18,12,18,41,18,0.9,0.8,30,6.2,24
10048,732,200,18,22,245,0.1,58,1011,31,18,9,18,39,18,0.9,0.8,30,6.3,24
10049,732,300,17,22,244,0.1,50,1011,70,17,7,17,37,17,0.9,0.8,30,6.3,24
10050,732,400,16,21,251,0.1,57,1012,0,16,7,16,37,16,0.9,0.8,30,6.3,24
10051,732,500,15,20,258,0,64,1012,0,15,8,15,37,15,0.8,0.7,30,6.3,24
10052,732,600,14,19,265,0,71,1013,0,14,8,14,37,14,0.8,0.7,30,6.3,24
10053,732,700,15,19,268,0,67,1013,0,15,8,15,36,15,0.8,0.7,30,6.3,24
10054,732,800,16,20,271,0,62,1013,0,16,8,16,36,16,0.8,0.7,30,6.3,24
10055,732,900,17,21,274,0,58,1014,0,17,8,17,35,17,0.8,0.7,30,6.3,24
10056,732,1000,19,21,272,0,51,1013,0,19,8,19,37,19,0.8,0.7,30,6.3,24
10057,732,1100,21,21,270,0,43,1013,0,22,7,21,40,21,0.7,0.6,30,6.3,24
10058,732,1200,23,21,269,0,36,1013,0,24,7,23,42,24,0.7,0.6,30,6.3,24
10059,732,1300,22,17,269,0,41,1013,0,24,8,22,35,24,0.6,0.6,30,6.3,24
10060,732,1400,22,13,268,0,46,1012,0,24,10,22,27,22,0.6,0.6,30,6.3,24
10061,732,1500,22,10,268,0,52,1012,0,24,11,22,20,22,0.5,0.6,30,6.3,24
10062,732,1600,21,9,185,0,56,1013,0,23,11,21,16,21,0.5,0.6,30,6.3,24
10063,732,1700,20,7,102,0,60,1013,0,21,12,20,13,20,0.5,0.5,30,6.3,24
10064,732,1800,19,6,19,0,64,1013,0,19,12,19,9,19,0.5,0.5,30,6.3,24
10065,732,1900,18,7,18,0,67,1015,0,18,12,18,13,18,0.5,0.5,30,6.3,24
10066,732,2000,18,8,17,0,71,1016,0,18,12,18,17,18,0.5,0.5,30,6.4,24
10067,732,2100,17,9,16,0,74,1017,0,17,12,17,20,17,0.5,0.5,30,6.4,24
10068,732,2200,16,10,103,0,70,1017,0,16,11,16,25,16,0.5,0.5,30,6.5,24
10069,732,2300,16,12,189,0,66,1017,0,16,10,16,30,16,0.5,0.5,30,6.5,24
10070,733,0,19,21,245,0.1,73,1011,92,19,14,19,42,19,0.9,0.8,30,6.2,24
10071,733,100,18,21,245,0.1,65,1011,62,18,12,18,41,18,0.9,0.8,30,6.2,24
10072,733,200,18,22,245,0.1,58,1011,31,18,9,18,39,18,0.9,0.8,30,6.3,24
10073,733,300,17,22,244,0.1,50,1011,70,17,7,17,37,17,0.9,0.8,30,6.3,24
10074,733,400,16,21,251,0.1,57,1012,0,16,7,16,37,16,0.9,0.8,30,6.3,24
10075,733,500,15,20,258,0,64,1012,0,15,8,15,37,15,0.8,0.7,30,6.3,24
10076,733,600,14,19,265,0,71,1013,0,14,8,14,37,14,0.8,0.7,30,6.3,24
10077,733,700,15,19,268,0,67,1013,0,15,8,15,36,15,0.8,0.7,30,6.3,24
10078,733,800,16,20,271,0,62,1013,0,16,8,16,36,16,0.8,0.7,30,6.3,24
10079,733,900,17,21,274,0,58,1014,0,17,8,17,35,17,0.8,0.7,30,6.3,24
10080,733,1000,19,21,272,0,51,1013,0,19,8,19,37,19,0.8,0.7,30,6.3,24
10081,733,1100,21,21,270,0,43,1013,0,22,7,21,40,21,0.7,0.6,30,6.3,24
10082,733,1200,23,21,269,0,36,1013,0,24,7,23,42,24,0.7,0.6,30,6.3,24
10083,733,1300,22,17,269,0,41,1013,0,24,8,22,35,24,0.6,0.6,30,6.3,24
10084,733,1400,22,13,268,0,46,1012,0,24,10,22,27,22,0.6,0.6,30,6.3,24
10085,733,1500,22,10,268,0,52,1012,0,24,11,22,20,22,0.5,0.6,30,6.3,24
10086,733,1600,21,9,185,0,56,1013,0,23,11,21,16,21,0.5,0.6,30,6.3,24
10087,733,1700,20,7,102,0,60,1013,0,21,12,20,13,20,0.5,0.5,30,6.3,24
10088,733,1800,19,6,19,0,64,1013,0,19,12,19,9,19,0.5,0.5,30,6.3,24
10089,733,1900,18,7,18,0,67,1015,0,18,12,18,13,18,0.5,0.5,30,6.3,24
10090,733,2000,18,8,17,0,71,1016,0,18,12,18,17,18,0.5,0.5,30,6.4,24
10091,733,2100,17,9,16,0,74,1017,0,17,12,17,20,17,0.5,0.5,30,6.4,24
10092,733,2200,16,10,103,0,70,1017,0,16,11,16,25,16,0.5,0.5,30,6.5,24
10093,733,2300,16,12,189,0,66,1017,0,16,10,16,30,16,0.5,0.5,30,6.5,24
10094,734,0,19,21,245,0.1,73,1011,92,19,14,19,42,19,0.9,0.8,30,6.2,24
10095,734,100,18,21,245,0.1,65,1011,62,18,12,18,41,18,0.9,0.8,30,6.2,24
10096,734,200,18,22,245,0.1,58,1011,31,18,9,18,39,18,0.9,0.8,30,6.3,24
10097,734,300,17,22,244,0.1,50,1011,70,17,7,17,37,17,0.9,0.8,30,6.3,24
10098,734,400,16,21,251,0.1,57,1012,0,16,7,16,37,16,0.9,0.8,30,6.3,24
10099,734,500,15,20,258,0,64,1012,0,15,8,15,37,15,0.8,0.7,30,6.3,24
10100,734,600,14,19,265,0,71,1013,0,14,8,14,37,14,0.8,0.7,30,6.3,24
10101,734,700,15,19,268,0,67,1013,0,15,8,15,36,15,0.8,0.7,30,6.3,24
10102,734,800,16,20,271,0,62,1013,0,16,8,16,36,16,0.8,0.7,30,6.3,24
10103,734,900,17,21,274,0,58,1014,0,17,8,17,35,17,0.8,0.7,30,6.3,24
10104,734,1000,19,21,272,0,51,1013,0,19,8,19,37,19,0.8,0.7,30,6.3,24
10105,734,1100,21,21,270,0,43,1013,0,22,7,21,40,21,0.7,0.6,30,6.3,24
10106,734,1200,23,21,269,0,36,1013,0,24,7,23,42,24,0.7,0.6,30,6.3,24
10107,734,1300,22,17,269,0,41,1013,0,24,8,22,35,24,0.6,0.6,30,6.3,24
10108,734,1400,22,13,268,0,46,1012,0,24,10,22,27,22,0.6,0.6,30,6.3,24
10109,734,1500,22,10,268,0,52,1012,0,24,11,22,20,22,0.5,0.6,30,6.3,24
10110,734,1600,21,9,185,0,56,1013,0,23,11,21,16,21,0.5,0.6,30,6.3,24
10111,734,1700,20,7,102,0,60,1013,0,21,12,20,13,20,0.5,0.5,30,6.3,24
10112,734,1800,19,6,19,0,64,1013,0,19,12,19,9,19,0.5,0.5,30,6.3,24
10113,734,1900,18,7,18,0,67,1015,0,18,12,18,13,18,0.5,0.5,30,6.3,24
10114,734,2000,18,8,17,0,71,1016,0,18,12,18,17,18,0.5,0.5,30,6.4,24
10115,734,2100,17,9,16,0,74,1017,0,17,12,17,20,17,0.5,0.5,30,6.4,24
10116,734,2200,16,10,103,0,70,1017,0,16,11,16,25,16,0.5,0.5,30,6.5,24
10117,734,2300,16,12,189,0,66,1017,0,16,10,16,30,16,0.5,0.5,30,6.5,24
10118,735,0,19,21,245,0.1,73,1011,92,19,14,19,42,19,0.9,0.8,30,6.2,24
10119,735,100,18,21,245,0.1,65,1011,62,18,12,18,41,18,0.9,0.8,30,6.2,24
10120,735,200,18,22,245,0.1,58,1011,31,18,9,18,39,18,0.9,0.8,30,6.3,24
10121,735,300,17,22,244,0.1,50,1011,70,17,7,17,37,17,0.9,0.8,30,6.3,24
10122,735,400,16,21,251,0.1,57,1012,0,16,7,16,37,16,0.9,0.8,30,6.3,24
10123,735,500,15,20,258,0,64,1012,0,15,8,15,37,15,0.8,0.7,30,6.3,24
10124,735,600,14,19,265,0,71,1013,0,14,8,14,37,14,0.8,0.7,30,6.3,24
10125,735,700,15,19,268,0,67,1013,0,15,8,15,36,15,0.8,0.7,30,6.3,24
10126,735,800,16,20,271,0,62,1013,0,16,8,16,36,16,0.8,0.7,30,6.3,24
10127,735,900,17,21,274,0,58,1014,0,17,8,17,35,17,0.8,0.7,30,6.3,24
10128,735,1000,19,21,272,0,51,1013,0,19,8,19,37,19,0.8,0.7,30,6.3,24
10129,735,1100,21,21,270,0,43,1013,0,22,7,21,40,21,0.7,0.6,30,6.3,24
10130,735,1200,23,21,269,0,36,1013,0,24,7,23,42,24,0.7,0.6,30,6.3,24
10131,735,1300,22,17,269,0,41,1013,0,24,8,22,35,24,0.6,0.6,30,6.3,24
10132,735,1400,22,13,268,0,46,1012,0,24,10,22,27,22,0.6,0.6,30,6.3,24
10133,735,1500,22,10,268,0,52,1012,0,24,11,22,20,22,0.5,0.6,30,6.3,24
10134,735,1600,21,9,185,0,56,1013,0,23,11,21,16,21,0.5,0.6,30,6.3,24
10135,735,1700,20,7,102,0,60,1013,0,21,12,20,13,20,0.5,0.5,30,6.3,24
10136,735,1800,19,6,19,0,64,1013,0,19,12,19,9,19,0.5,0.5,30,6.3,24
10137,735,1900,18,7,18,0,67,1015,0,18,12,18,13,18,0.5,0.5,30,6.3,24
10138,735,2000,18,8,17,0,71,1016,0,18,12,18,17,18,0.5,0.5,30,6.4,24
10139,735,2100,17,9,16,0,74,1017,0,17,12,17,20,17,0.5,0.5,30,6.4,24
10140,735,2200,16,10,103,0,70,1017,0,16,11,16,25,16,0.5,0.5,30,6.5,24
10141,735,2300,16,12,189,0,66,1017,0,16,10,16,30,16,0.5,0.5,30,6.5,24
10142,736,0,19,21,245,0.1,73,1011,92,19,14,19,42,19,0.9,0.8,30,6.2,24
10143,736,100,18,21,245,0.1,65,1011,62,18,12,18,41,18,0.9,0.8,30,6.2,24
10144,736,200,18,22,245,0.1,58,1011,31,18,9,18,39,18,0.9,0.8,30,6.3,24
10145,736,300,17,22,244,0.1,50,1011,70,17,7,17,37,17,0.9,0.8,30,6.3,24
10146,736,400,16,21,251,0.1,57,1012,0,16,7,16,37,16,0.9,0.8,30,6.3,24
10147,736,500,15,20,258,0,64,1012,0,15,8,15,37,15,0.8,0.7,30,6.3,24
10148,736,600,14,19,265,0,71,1013,0,14,8,14,37,14,0.8,0.7,30,6.3,24
